Order_ID,Restaurant_Name,Location,Order_Date,Order_Time,Deliver_status,Delivery_Duration,Pizza_Size,Pizza_Type,Distance,Traffic_Level,Payment_Method,Is_Peak_Hour,Is_Weekend,Order_Month,Estimated_Duration ,Delay,Delayed_status
ORD916,Marco's Pizza,"Milwaukee, WI",09-04-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,April,10.8,19.2,On Time
ORD917,Domino's,"Albuquerque, NM",10-04-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,April,13.2,16.8,On Time
ORD918,Pizza Hut,"Atlanta, GA",11-04-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,April,9.6,20.4,Delayed
ORD919,Papa John's,"Omaha, NE",12-04-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,April,12,18,On Time
ORD920,Little Caesars,"Louisville, KY",13-04-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,April,14.4,15.6,On Time
ORD921,Marco's Pizza,"Milwaukee, WI",14-04-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,April,10.8,19.2,On Time
ORD922,Papa John's,"Omaha, NE",15-04-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,April,12,18,On Time
ORD923,Little Caesars,"Louisville, KY",16-04-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,April,14.4,15.6,On Time
ORD924,Marco's Pizza,"Milwaukee, WI",17-04-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,April,10.8,19.2,On Time
ORD925,Domino's,"Albuquerque, NM",18-04-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,April,13.2,16.8,On Time
ORD926,Pizza Hut,"Atlanta, GA",19-04-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,April,9.6,20.4,Delayed
ORD927,Papa John's,"Omaha, NE",20-04-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,April,12,18,On Time
ORD928,Little Caesars,"Louisville, KY",21-04-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,April,14.4,15.6,On Time
ORD929,Marco's Pizza,"Milwaukee, WI",22-04-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,April,10.8,19.2,On Time
ORD930,Domino's,"Albuquerque, NM",23-04-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,April,13.2,16.8,On Time
ORD931,Pizza Hut,"Atlanta, GA",24-04-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,April,9.6,20.4,Delayed
ORD932,Papa John's,"Omaha, NE",25-04-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,April,12,18,On Time
ORD933,Little Caesars,"Louisville, KY",26-04-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,1,April,14.4,15.6,On Time
ORD934,Marco's Pizza,"Milwaukee, WI",27-04-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,April,10.8,19.2,On Time
ORD935,Domino's,"Albuquerque, NM",28-04-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,April,13.2,16.8,On Time
ORD936,Pizza Hut,"Atlanta, GA",29-04-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,April,9.6,20.4,Delayed
ORD937,Papa John's,"Omaha, NE",30-04-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,April,12,18,On Time
ORD938,Little Caesars,"Louisville, KY",01-05-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,May,14.4,15.6,On Time
ORD939,Marco's Pizza,"Milwaukee, WI",02-05-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,May,10.8,19.2,On Time
ORD940,Domino's,"Albuquerque, NM",03-05-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,May,13.2,16.8,On Time
ORD941,Pizza Hut,"Atlanta, GA",04-05-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,May,9.6,20.4,Delayed
ORD942,Papa John's,"Omaha, NE",05-05-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,May,12,18,On Time
ORD943,Little Caesars,"Louisville, KY",06-05-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,May,14.4,15.6,On Time
ORD944,Marco's Pizza,"Milwaukee, WI",07-05-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,May,10.8,19.2,On Time
ORD945,Domino's,"Albuquerque, NM",08-05-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,May,13.2,16.8,On Time
ORD946,Pizza Hut,"Atlanta, GA",09-05-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,May,9.6,20.4,Delayed
ORD947,Papa John's,"Omaha, NE",10-05-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,May,12,18,On Time
ORD948,Little Caesars,"Louisville, KY",11-05-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,May,14.4,15.6,On Time
ORD949,Marco's Pizza,"Milwaukee, WI",12-05-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,May,10.8,19.2,On Time
ORD950,Papa John's,"Omaha, NE",13-05-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,May,12,18,On Time
ORD951,Little Caesars,"Louisville, KY",14-05-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,May,14.4,15.6,On Time
ORD952,Marco's Pizza,"Milwaukee, WI",15-05-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,May,10.8,19.2,On Time
ORD953,Domino's,"Albuquerque, NM",16-05-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,May,13.2,16.8,On Time
ORD954,Pizza Hut,"Atlanta, GA",17-05-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,May,9.6,20.4,Delayed
ORD955,Papa John's,"Omaha, NE",18-05-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,May,12,18,On Time
ORD956,Little Caesars,"Louisville, KY",19-05-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,May,14.4,15.6,On Time
ORD957,Marco's Pizza,"Milwaukee, WI",20-05-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,May,10.8,19.2,On Time
ORD958,Domino's,"Albuquerque, NM",21-05-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,May,13.2,16.8,On Time
ORD959,Pizza Hut,"Atlanta, GA",22-05-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,May,9.6,20.4,Delayed
ORD960,Papa John's,"Omaha, NE",23-05-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,1,May,12,18,On Time
ORD961,Little Caesars,"Louisville, KY",24-05-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,1,May,14.4,15.6,On Time
ORD962,Marco's Pizza,"Milwaukee, WI",25-05-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,May,10.8,19.2,On Time
ORD963,Domino's,"Albuquerque, NM",26-05-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,May,13.2,16.8,On Time
ORD964,Pizza Hut,"Atlanta, GA",27-05-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,May,9.6,20.4,Delayed
ORD965,Papa John's,"Omaha, NE",28-05-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,May,12,18,On Time
ORD966,Little Caesars,"Louisville, KY",29-05-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,May,14.4,15.6,On Time
ORD967,Marco's Pizza,"Milwaukee, WI",30-05-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,May,10.8,19.2,On Time
ORD968,Domino's,"Albuquerque, NM",31-05-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,May,13.2,16.8,On Time
ORD969,Pizza Hut,"Atlanta, GA",01-06-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,June,9.6,20.4,Delayed
ORD970,Papa John's,"Omaha, NE",02-06-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,June,12,18,On Time
ORD971,Little Caesars,"Louisville, KY",03-06-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,June,14.4,15.6,On Time
ORD972,Marco's Pizza,"Milwaukee, WI",04-06-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,June,10.8,19.2,On Time
ORD973,Domino's,"Albuquerque, NM",05-06-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,June,13.2,16.8,On Time
ORD974,Pizza Hut,"Atlanta, GA",06-06-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,June,9.6,20.4,Delayed
ORD975,Papa John's,"Omaha, NE",07-06-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,June,12,18,On Time
ORD976,Little Caesars,"Louisville, KY",08-06-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,June,14.4,15.6,On Time
ORD977,Marco's Pizza,"Milwaukee, WI",09-06-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,June,10.8,19.2,On Time
ORD978,Papa John's,"Omaha, NE",10-06-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,June,12,18,On Time
ORD979,Little Caesars,"Louisville, KY",11-06-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,June,14.4,15.6,On Time
ORD980,Marco's Pizza,"Milwaukee, WI",12-06-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,June,10.8,19.2,On Time
ORD981,Domino's,"Albuquerque, NM",13-06-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,June,13.2,16.8,On Time
ORD982,Pizza Hut,"Atlanta, GA",14-06-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,June,9.6,20.4,Delayed
ORD983,Papa John's,"Omaha, NE",15-06-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,June,12,18,On Time
ORD984,Little Caesars,"Louisville, KY",16-06-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,June,14.4,15.6,On Time
ORD985,Marco's Pizza,"Milwaukee, WI",17-06-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,June,10.8,19.2,On Time
ORD986,Domino's,"Albuquerque, NM",18-06-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,June,13.2,16.8,On Time
ORD987,Pizza Hut,"Atlanta, GA",19-06-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,June,9.6,20.4,Delayed
ORD988,Papa John's,"Omaha, NE",20-06-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,1,June,12,18,On Time
ORD989,Little Caesars,"Louisville, KY",21-06-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,1,June,14.4,15.6,On Time
ORD990,Marco's Pizza,"Milwaukee, WI",22-06-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,June,10.8,19.2,On Time
ORD991,Domino's,"Albuquerque, NM",23-06-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,June,13.2,16.8,On Time
ORD992,Pizza Hut,"Atlanta, GA",24-06-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,0,June,9.6,20.4,Delayed
ORD993,Papa John's,"Omaha, NE",25-06-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,0,June,12,18,On Time
ORD994,Little Caesars,"Louisville, KY",26-06-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,June,14.4,15.6,On Time
ORD995,Marco's Pizza,"Milwaukee, WI",27-06-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,Cash,1,1,June,10.8,19.2,On Time
ORD996,Domino's,"Albuquerque, NM",28-06-2026,19:15:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,1,June,13.2,16.8,On Time
ORD997,Pizza Hut,"Atlanta, GA",29-06-2026,20:30:00,Average,30,M,Veg,4,Low,Wallet,1,0,June,9.6,20.4,Delayed
ORD998,Papa John's,"Omaha, NE",30-06-2026,18:00:00,Average,30,M,BBQ Chicken,5,Medium,UPI,1,0,June,12,18,On Time
ORD999,Little Caesars,"Louisville, KY",01-07-2026,19:15:00,Average,30,XL,Cheese Burst,6,High,Card,1,0,July,14.4,15.6,On Time
ORD1000,Marco's Pizza,"Milwaukee, WI",02-07-2026,20:30:00,Average,30,M,Margarita,4.5,Medium,Cash,1,0,July,10.8,19.2,On Time
ORD1001,Domino's,"Albuquerque, NM",03-07-2026,19:00:00,Average,30,L,Sicilian,5.5,Medium,UPI,1,0,July,13.2,16.8,On Time
ORD1002,Pizza Hut,"Atlanta, GA",04-07-2026,20:15:00,Average,30,M,Veg,4,Low,Wallet,1,1,July,9.6,20.4,Delayed
ORD1003,Papa John's,"Omaha, NE",05-07-2026,18:30:00,Average,30,M,BBQ Chicken,5,Medium,Card,1,1,July,12,18,On Time
ORD1004,Little Caesars,"Louisville, KY",06-07-2026,19:45:00,Average,30,XL,Cheese Burst,6,High,UPI,1,0,July,14.4,15.6,On Time
ORD1005,Marco's Pizza,"Milwaukee, WI",07-07-2026,20:00:00,Average,30,M,Margarita,4.5,Medium,UPI,1,0,July,10.8,19.2,On Time
